Cycle,Stress,Cycle,Stress,Cycle,Stress
535,444.6530339,79072,445.0322102,118573,464.6484519
536,444.6530339,79073,445.0322102,118574,464.6484519
537,444.6530339,79074,445.0322102,118575,464.6484519
538,444.6530339,79075,445.0322102,118576,464.6484519
539,444.6530339,79076,445.0322102,118577,464.6484519
540,444.6530339,79077,445.0322102,118578,464.6484519
541,444.6530339,79078,445.0322102,118579,464.6484519
542,444.6530339,79079,445.0322102,118580,464.6484519
543,444.6530339,79080,445.0322102,118581,464.6484519
544,444.6530339,79081,445.0322102,118582,464.6484519
545,444.6530339,79082,445.0322102,118583,464.6484519
546,444.6530339,79083,445.0322102,118584,464.6484519
547,444.6530339,79084,445.0322102,118585,464.6484519
548,444.6530339,79085,445.0322102,118586,464.6484519
549,444.6530339,79086,445.0322102,118587,464.6484519
550,444.6530339,79087,445.0322102,118588,464.6484519
551,444.6530339,79088,445.0322102,118589,464.6484519
552,444.6530339,79089,445.0322102,118590,464.6484519
553,444.6530339,79090,445.0322102,118591,464.6484519
554,444.6530339,79091,445.0322102,118592,464.6484519
555,444.6530339,79092,445.0322102,118593,464.6484519
556,444.6530339,79093,445.0322102,118594,464.6484519
557,444.6530339,79094,445.0322102,118595,464.6484519
558,444.6530339,79095,445.0322102,118596,464.6484519
559,444.6530339,79096,445.0322102,118597,464.6484519
560,444.6530339,79097,445.0322102,118598,464.6484519
561,444.6530339,79098,445.0322102,118599,464.6484519
562,444.6530339,79099,445.0322102,118600,464.6484519
563,444.6530339,79100,445.0322102,118601,464.6484519
564,444.6530339,79101,445.0322102,118602,464.6484519
565,444.6530339,79102,445.0322102,118603,464.6484519
566,444.6530339,79103,445.0322102,118604,464.6484519
567,444.6530339,79104,445.0322102,118605,464.6484519
568,444.6530339,79105,445.0322102,118606,464.6484519
569,444.6530339,79106,445.0322102,118607,464.6484519
570,444.6530339,79107,445.0322102,118608,464.6484519
571,444.6530339,79108,445.0322102,118609,464.6484519
572,444.6530339,79109,445.0322102,118610,464.6484519
573,444.6530339,79110,445.0322102,118611,464.6484519
574,444.6530339,79111,445.0322102,118612,464.6484519
575,444.6530339,79112,445.0322102,118613,464.6484519
576,444.6530339,79113,445.0322102,118614,464.6484519
577,444.6530339,79114,445.0322102,118615,464.6484519
578,444.6530339,79115,445.0322102,118616,464.6484519
579,444.6530339,79116,445.0322102,118617,464.6484519
580,444.6530339,79117,445.0322102,118618,464.6484519
581,444.6530339,79118,445.0322102,118619,464.6484519
582,444.6530339,79119,445.0322102,118620,464.6484519
583,444.6530339,79120,445.0322102,118621,464.6484519
584,444.6530339,79121,445.0322102,118622,464.6484519
585,444.6530339,79122,445.0322102,118623,464.6484519
586,444.6530339,79123,445.0322102,118624,464.6484519
587,444.6530339,79124,445.0322102,118625,464.6484519
588,444.6530339,79125,445.0322102,118626,464.6484519
589,444.6530339,79126,445.0322102,118627,464.6484519
590,444.6530339,79127,445.0322102,118628,464.6484519
591,444.6530339,79128,445.0322102,118629,464.6484519
592,444.6530339,79129,445.0322102,118630,464.6484519
593,444.6530339,79130,445.0322102,118631,464.6484519
594,444.6530339,79131,445.0322102,118632,464.6484519
595,444.6530339,79132,445.0322102,118633,464.6484519
596,444.6530339,79133,445.0322102,118634,464.6484519
597,444.6530339,79134,445.0322102,118635,464.6484519
598,444.6530339,79135,445.0322102,118636,464.6484519
599,444.6530339,79136,445.0322102,118637,464.6484519
600,444.6530339,79137,445.0322102,118638,464.6484519
601,444.6530339,79138,445.0322102,118639,464.6484519
602,444.6530339,79139,445.0322102,118640,464.6484519
603,444.6530339,79140,445.0322102,118641,464.6484519
604,444.6530339,79141,445.0322102,118642,464.6484519
605,444.6530339,79142,445.0322102,118643,464.6484519
606,444.6530339,79143,445.0322102,118644,464.6484519
607,444.6530339,79144,445.0322102,118645,464.6484519
608,444.6530339,79145,445.0322102,118646,464.6484519
609,444.6530339,79146,445.0322102,118647,464.6484519
610,444.6530339,79147,445.0322102,118648,464.6484519
611,444.6530339,79148,445.0322102,118649,464.6484519
612,444.6530339,79149,445.0322102,118650,464.6484519
613,444.6530339,79150,445.0322102,118651,464.6484519
614,444.6530339,79151,445.0322102,118652,464.6484519
615,444.6530339,79152,445.0322102,118653,465.0688399
616,444.6530339,79153,445.0322102,118654,465.0688399
617,444.6530339,79154,445.0322102,118655,465.0688399
618,444.6530339,79155,445.0322102,118656,465.0688399
619,444.6530339,79156,445.0322102,118657,465.0688399
620,444.6530339,79157,445.0322102,118658,465.0688399
621,444.6530339,79158,445.0322102,118659,465.0688399
622,444.6530339,79159,445.0322102,118660,465.0688399
623,444.6530339,79160,445.0322102,118661,465.0688399
624,444.6530339,79161,445.0322102,118662,465.0688399
625,444.6530339,79162,445.0322102,118663,465.0688399
626,444.6530339,79163,445.0322102,118664,465.0688399
627,444.6530339,79164,445.0322102,118665,465.0688399
628,444.6530339,79165,445.0322102,118666,465.0688399
629,444.6530339,79166,445.0322102,118667,465.0688399
630,444.6530339,79167,445.0322102,118668,465.0688399
631,444.6530339,79168,445.0322102,118669,465.0688399
632,444.6530339,79169,445.0322102,118670,465.0688399
633,444.6530339,79170,445.0322102,118671,465.0688399
634,444.6530339,79171,445.0322102,118672,465.0688399
635,444.6530339,79172,445.0322102,118673,465.0688399
636,444.6530339,79173,445.0322102,118674,465.0688399
637,444.6530339,79174,445.0322102,118675,465.0688399
638,444.6530339,79175,445.0322102,118676,465.0688399
639,444.6530339,79176,445.0322102,118677,465.0688399
640,444.6530339,79177,445.0322102,118678,465.0688399
641,444.6530339,79178,445.0322102,118679,465.0688399
642,444.6530339,79179,445.0322102,118680,465.0688399
643,444.6530339,79180,445.0322102,118681,465.0688399
644,444.6530339,79181,445.0322102,118682,465.0688399
645,444.6530339,79182,445.0322102,118683,465.0688399
646,444.6530339,79183,445.0322102,118684,465.0688399
647,444.6530339,79184,445.0322102,118685,465.0688399
648,444.6530339,79185,445.0322102,118686,465.0688399
649,444.6530339,79186,445.0322102,118687,465.0688399
650,444.6530339,79187,445.0322102,118688,465.0688399
651,444.6530339,79188,445.0322102,118689,465.0688399
652,444.6530339,79189,445.0322102,118690,465.0688399
653,444.6530339,79190,445.0322102,118691,465.0688399
654,444.6530339,79191,445.0322102,118692,465.0688399
655,444.6530339,79192,445.0322102,118693,465.0688399
656,444.6530339,79193,445.0322102,118694,465.0688399
657,444.6530339,79194,445.0322102,118695,465.0688399
658,444.6530339,79195,445.0322102,118696,465.0688399
659,444.6530339,79196,445.0322102,118697,465.0688399
660,444.6530339,79197,445.0322102,118698,465.0688399
661,444.6530339,79198,445.0322102,118699,465.0688399
662,444.6530339,79199,445.0322102,118700,465.0688399
663,444.6530339,79200,445.0322102,118701,465.0688399
664,444.6530339,79201,445.0322102,118702,465.0688399
665,444.6530339,79202,445.0322102,118703,465.0688399
666,444.6530339,79203,445.0322102,118704,465.0688399
667,444.6530339,79204,445.0322102,118705,465.0688399
668,444.6530339,79205,445.0322102,118706,465.0688399
669,444.6530339,79206,445.0322102,118707,465.0688399
670,444.6530339,79207,445.0322102,118708,465.0688399
671,444.6530339,79208,445.0322102,118709,465.0688399
672,444.6530339,79209,445.0322102,118710,465.0688399
673,444.6530339,79210,445.0322102,118711,465.0688399
674,444.6530339,79211,445.0322102,118712,465.0688399
675,444.6530339,79212,445.0322102,118713,465.0688399
676,444.6530339,79213,445.0322102,118714,465.0688399
677,444.6530339,79214,445.0322102,118715,465.0688399
678,444.6530339,79215,445.0322102,118716,465.0688399
679,444.6530339,79216,445.0322102,118717,465.0688399
680,444.6530339,79217,445.0322102,118718,465.0688399
681,444.6530339,79218,445.0322102,118719,465.0688399
682,444.6530339,79219,445.0322102,118720,465.0688399
683,444.6530339,79220,445.0322102,118721,465.0688399
684,444.6530339,79221,445.0322102,118722,465.0688399
685,444.6530339,79222,445.0322102,118723,465.0688399
686,444.6530339,79223,445.0322102,118724,465.0688399
687,444.6530339,79224,445.0322102,118725,465.0688399
688,444.6530339,79225,445.0322102,118726,465.0688399
689,444.6530339,79226,445.0322102,118727,465.0688399
690,444.6530339,79227,445.0322102,118728,465.0688399
691,444.6530339,79228,445.0322102,118729,465.0688399
692,444.6530339,79229,445.0322102,118730,465.0688399
693,444.6530339,79230,445.0322102,118731,465.0688399
694,444.6530339,79231,445.0322102,118732,465.0688399
695,444.6530339,79232,445.0322102,118733,465.0688399
696,444.6530339,79233,445.0322102,118734,465.0688399
697,444.6530339,79234,445.0322102,118735,465.0688399
698,444.6530339,79235,445.0322102,118736,465.0688399
699,444.6530339,79236,445.0322102,118737,465.0688399
700,444.6530339,79237,445.0322102,118738,465.0688399
701,444.6530339,79238,445.0322102,118739,465.0688399
702,444.6530339,79239,445.0322102,118740,465.0688399
703,444.6530339,79240,445.0322102,118741,465.0688399
704,444.6530339,79241,445.0322102,118742,465.0688399
705,444.6530339,79242,445.0322102,118743,465.0688399
706,444.6530339,79243,445.0322102,118744,465.0688399
707,444.6530339,79244,445.0322102,118745,465.0688399
708,444.6530339,79245,445.0322102,118746,465.0688399
709,444.6530339,79246,445.0322102,118747,465.0688399
710,444.6530339,79247,445.0322102,118748,465.0688399
711,444.6530339,79248,445.0322102,118749,465.0688399
712,444.6530339,79249,445.0322102,118750,465.0688399
713,444.6530339,79250,445.0322102,118751,465.0688399
714,444.6530339,79251,445.0322102,118752,465.0688399
715,444.6530339,79252,445.0322102,118753,465.0688399
716,444.6530339,79253,445.0322102,118754,465.0688399
717,444.6530339,79254,445.0322102,118755,465.0688399
718,444.6530339,79255,445.0322102,118756,465.0688399
719,444.6530339,79256,445.0322102,118757,465.0688399
720,444.6530339,79257,445.0322102,118758,465.0688399
721,444.6530339,79258,445.0322102,118759,465.0688399
722,444.6530339,79259,445.0322102,118760,465.0688399
723,444.6530339,79260,445.0322102,118761,465.0688399
724,444.6530339,79261,445.0322102,118762,465.0688399
725,444.6530339,79262,445.0322102,118763,465.0688399
726,444.6530339,79263,445.0322102,118764,465.0688399
727,444.6530339,79264,445.0322102,118765,465.0688399
728,444.6530339,79265,445.0322102,118766,465.0688399
729,444.6530339,79266,445.0322102,118767,465.0688399
730,444.6530339,79267,445.0322102,118768,465.0688399
731,444.6530339,79268,445.0322102,118769,465.0688399
732,444.6530339,79269,445.0322102,118770,465.0688399
733,444.6530339,79270,445.0322102,118771,465.0688399
734,444.6530339,79271,445.0322102,118772,465.0688399
735,444.6530339,79272,445.0322102,118773,465.0688399
736,444.6530339,79273,445.0322102,118774,465.0688399
737,444.6530339,79274,445.0322102,118775,465.0688399
738,444.6530339,79275,445.0322102,118776,465.0688399
739,444.6530339,79276,445.0322102,118777,465.0688399
740,444.6530339,79277,445.0322102,118778,465.0688399
741,444.6530339,79278,445.0322102,118779,465.0688399
742,444.6530339,79279,445.0322102,118780,465.0688399
743,444.6530339,79280,445.0322102,118781,465.0688399
744,444.6530339,79281,445.0322102,118782,465.0688399
745,444.6530339,79282,445.0322102,118783,465.0688399
746,444.6530339,79283,445.0322102,118784,465.0688399
747,444.6530339,79284,445.0322102,118785,465.0688399
748,444.6530339,79285,445.0322102,118786,465.0688399
749,444.6530339,79286,445.0322102,118787,465.0688399
750,444.6530339,79287,445.0322102,118788,465.0688399
751,444.6530339,79288,445.0322102,118789,465.0688399
752,444.6530339,79289,445.0322102,118790,465.0688399
753,444.6530339,79290,445.0322102,118791,465.0688399
754,444.6530339,79291,445.0322102,118792,465.0688399
755,444.6530339,79292,445.0322102,118793,465.0688399
756,444.6530339,79293,445.0322102,118794,465.0688399
757,444.6530339,79294,445.0322102,118795,465.0688399
758,444.6530339,79295,445.0322102,118796,465.0688399
759,444.6530339,79296,445.0322102,118797,465.0688399
760,444.6530339,79297,445.0322102,118798,465.0688399
761,444.6530339,79298,445.0322102,118799,465.0688399
762,444.6530339,79299,445.0322102,118800,465.0688399
763,444.6530339,79300,445.0322102,118801,465.0688399
764,444.6530339,79301,445.0322102,118802,465.0688399
765,444.6530339,79302,445.0322102,118803,465.0688399
766,444.6530339,79303,445.0322102,118804,465.0688399
767,444.6530339,79304,445.0322102,118805,465.0688399
768,444.6530339,79305,445.0322102,118806,465.0688399
769,444.6530339,79306,445.0322102,118807,465.0688399
770,444.6530339,79307,445.0322102,118808,465.0688399
771,444.6530339,79308,445.0322102,118809,465.0688399
772,444.6530339,79309,445.0322102,118810,465.0688399
773,444.6530339,79310,445.0322102,118811,465.0688399
774,444.6530339,79311,445.0322102,118812,465.0688399
775,444.6530339,79312,445.0322102,118813,465.0688399
776,444.6530339,79313,445.0322102,118814,465.0688399
777,444.6530339,79314,445.0322102,118815,465.0688399
778,444.6530339,79315,445.0322102,118816,465.0688399
779,444.6530339,79316,445.0322102,118817,465.0688399
780,444.6530339,79317,445.0322102,118818,465.0688399
781,444.6530339,79318,445.0322102,118819,465.0688399
782,444.6530339,79319,445.0322102,118820,465.0688399
783,444.6530339,79320,445.0322102,118821,465.0688399
784,444.6530339,79321,445.0322102,118822,465.0688399
785,444.6530339,79322,445.0322102,118823,465.0688399
786,444.6530339,79323,445.0322102,118824,465.0688399
787,444.6530339,79324,445.0322102,118825,465.0688399
788,444.6530339,79325,445.0322102,118826,465.0688399
789,444.6530339,79326,445.0322102,118827,465.0688399
790,444.6530339,79327,445.0322102,118828,465.0688399
791,444.6530339,79328,445.0322102,118829,465.0688399
792,444.6530339,79329,445.0322102,118830,465.0688399
793,444.6530339,79330,445.0322102,118831,465.0688399
794,444.6530339,79331,445.0322102,118832,465.0688399
795,444.6530339,79332,445.0322102,118833,465.0688399
796,444.6530339,79333,445.0322102,118834,465.0688399
797,444.6530339,79334,445.0322102,118835,465.0688399
798,444.6530339,79335,445.0322102,118836,465.0688399
799,444.6530339,79336,445.0322102,118837,465.0688399
800,444.6530339,79337,445.0322102,118838,465.0688399
801,444.6530339,79338,445.0322102,118839,465.0688399
802,444.6530339,79339,445.0322102,118840,465.0688399
803,444.6530339,79340,445.0322102,118841,465.0688399
804,444.6530339,79341,445.0322102,118842,465.0688399
805,444.6530339,79342,445.0322102,118843,465.0688399
806,444.6530339,79343,445.0322102,118844,465.0688399
807,444.6530339,79344,445.0322102,118845,465.0688399
808,444.6530339,79345,445.0322102,118846,465.0688399
809,444.6530339,79346,445.0322102,118847,465.0688399
810,444.6530339,79347,445.0322102,118848,465.0688399
811,444.6530339,79348,445.0322102,118849,465.0688399
812,444.6530339,79349,445.0322102,118850,465.0688399
813,444.6530339,79350,445.0322102,118851,465.0688399
814,444.6530339,79351,445.0322102,118852,465.0688399
815,444.6530339,79352,445.0322102,118853,465.0688399
816,444.6530339,79353,445.0322102,118854,465.0688399
817,444.6530339,79354,445.0322102,118855,465.0688399
818,444.6530339,79355,445.0322102,118856,465.0688399
819,444.6530339,79356,445.0322102,118857,465.0688399
820,444.6530339,79357,445.0322102,118858,465.0688399
821,444.6530339,79358,445.0322102,118859,465.0688399
822,444.6530339,79359,445.0322102,118860,465.0688399
823,444.6530339,79360,445.0322102,118861,465.0688399
824,444.6530339,79361,445.0322102,118862,465.0688399
825,444.6530339,79362,445.0322102,118863,465.0688399
826,444.6530339,79363,445.0322102,118864,465.0688399
827,444.6530339,79364,445.0322102,118865,465.0688399
828,444.6530339,79365,445.0322102,118866,465.0688399
829,444.6530339,79366,445.0322102,118867,465.0688399
830,444.6530339,79367,445.0322102,118868,465.0688399
831,444.6530339,79368,445.0322102,118869,465.0688399
832,444.6530339,79369,445.0322102,118870,465.0688399
833,444.6530339,79370,445.0322102,118871,465.0688399
834,444.6530339,79371,445.0322102,118872,465.0688399
835,444.6530339,79372,445.0322102,118873,465.0688399
836,444.6530339,79373,445.0322102,118874,465.0688399
837,444.6530339,79374,445.0322102,118875,465.0688399
838,444.6530339,79375,445.0322102,118876,465.0688399
839,444.6530339,79376,445.0322102,118877,465.0688399
840,444.6530339,79377,445.0322102,118878,465.0688399
841,444.6530339,79378,445.0322102,118879,465.0688399
842,444.6530339,79379,445.0322102,118880,465.0688399
843,444.6530339,79380,445.0322102,118881,465.0688399
844,444.6530339,79381,445.0322102,118882,465.0688399
845,444.6530339,79382,445.0322102,118883,465.0688399
846,444.6530339,79383,445.0322102,118884,465.0688399
847,444.6530339,79384,445.0322102,118885,465.0688399
848,444.6530339,79385,445.0322102,118886,465.0688399
849,444.6530339,79386,445.0322102,118887,465.0688399
850,444.6530339,79387,445.0322102,118888,465.0688399
